index,timestamp,username,comment,likes,replycount
1270(45),2020-03-05T15:51:44Z,lalson koshy,Bruh it's 1.9 million now,0,0
1270(46),2020-02-29T09:14:40Z,Sh0tgun,your comment has more likes than the subs they had back then,2,0
1270(47),2020-02-27T13:01:58Z,Midjas,Notlw it's 1.9 M,1,0
1270(48),2020-02-26T05:57:40Z,Electro Wafers,3years on and theyre at almost 2million,1,0
1270(49),2019-03-09T09:45:34Z,Rohit k,1.2 Million subs :O,1,0
1270(50),2019-01-03T10:13:58Z,the MadTitan123,A mil bish,1,0
1270(51),2019-01-01T13:22:50Z,Shree Hari Raam,Now its 1M,1,0
1270(52),2018-12-30T13:58:51Z,necromancer city,Yo 1 million boyz,1,0
1270(53),2018-12-28T13:52:09Z,Abbas Ahmed,They have a million plus now,1,0
1270(54),2018-12-21T06:47:46Z,SaV,1M now,1,0
1270(55),2018-12-16T16:57:47Z,Omprakash,Now its 1M,1,0
1270(56),2018-12-16T16:57:42Z,E-SSHHH !! AN,Now its 1 million 😄,1,0
1270(57),2018-12-15T10:03:41Z,BHARATHI C,They have 1million😂,2,0
1270(58),2018-12-15T08:10:42Z,Asjad Khan,1M now😂🤣,2,0
1270(59),2018-12-15T04:28:11Z,Mindblast Manjunadh,Now its 1m,0,0
1270(60),2018-12-13T02:15:42Z,Syed Affan,Now it's 1000308,1,0
1270(61),2018-12-12T14:57:05Z,TA Mania,now its nearly a million,0,0
1270(62),2018-12-11T07:17:15Z,Schwaarn K Reddy,"From the future , Now it's 100 million subscribers",1,0
1270(63),2018-12-11T05:05:20Z,Adithya Bhat,Now it's almost a million...,0,0
1270(64),2018-12-10T04:46:55Z,Vaibhav Patidar,You all are wrong its 995k......,0,0
1270(65),2018-12-09T11:34:47Z,Jewel Geea George,now it's 994k😎😍😘🔥🔥🔥,0,0
1270(66),2018-12-07T04:00:46Z,Sayak Chattopadhyay,988k now,0,0
1270(67),2018-11-18T09:30:31Z,Mr.nobody,Now its 1 million,1,0
1270(68),2018-11-16T18:21:37Z,Ahaan Shetty,"I am from the future.
They now have 968k subs",0,0
1270(69),2018-11-10T17:37:29Z,Anan Faiz,962k wow in just a year,0,0
1270(70),2018-11-05T10:35:41Z,Bhuvaneshwari,Bro u all r wrong it is a million,1,0
1270(71),2018-11-03T22:46:42Z,Sath Rules,Now 1 million,1,0
1270(72),2018-10-26T08:21:30Z,Vaibhav Ghogale,938k 🔥🔥👍,0,0
1270(73),2018-10-25T13:42:00Z,Aditya Gursahani,Now it’s over 900k,0,0
1270(74),2018-10-23T14:58:02Z,alok raj,Guesss what,0,0
1270(75),2018-10-23T04:19:04Z,help me find jimin's jams,933k now,0,0
1270(76),2018-10-18T10:22:17Z,Mani Kutty,Now it’s almost a million,0,0
1270(77),2018-10-16T15:28:13Z,Ehshan Aslam,Soon going to be 1 million man,0,0
1270(78),2018-10-14T16:17:16Z,subhash s,Now 903k!!,0,0
1270(79),2018-10-14T11:41:07Z,Abiral Man,911k now,0,0
1270(80),2018-10-14T11:38:02Z,Rithik Dhar,Now it's 911k,0,0
1270(81),2018-10-13T10:14:04Z,sharadhi gowda,Now they have 877k,0,0
1270(82),2018-10-09T19:51:43Z,Megha Kumar,877k now :D,0,0
1270(83),2018-10-04T14:17:07Z,Sana Batliwala,hey its now 864k!!!! wow,0,0
1270(84),2018-10-04T10:11:06Z,deal,now its 863k subs XD,1,0
1270(85),2018-09-23T16:41:45Z,Yogesh Sh,852k  bro,1,0
1270(86),2018-09-20T18:33:33Z,Shibu Samuel,839k,0,0
1270(87),2018-09-16T15:42:12Z,Ozone 74,835k subs.. wth it went down,0,0
1270(88),2018-09-15T07:36:16Z,Astrophen,It's 863K subs today,0,0
1270(89),2018-09-13T09:49:23Z,S R,900 k,0,0
1270(90),2018-09-09T10:44:31Z,Abhijith Anilkumar,826k now,0,0
1270(91),2018-09-08T16:30:49Z,USE CODE FEARLICIA,Now kts 863k,0,0
1270(92),2018-09-08T15:51:27Z,KING PRODUCTIONS,I think u didn't see the last (K) thingi,0,0
1270(93),2018-09-08T09:53:29Z,Indu Arora,800k bitches,0,0
1270(94),2018-09-07T07:10:52Z,BeedslOlkUntus,NOW ITS 820K,0,0
1270(95),2018-09-06T12:00:51Z,Knight King,And now they are 821k subs,0,0
1270(96),2018-09-03T08:04:32Z,GAMING MANIAC,Beat shift 862k,0,0
1270(97),2018-08-30T06:48:16Z,Sanjith Sibi,Now its 1.7M,1,0
1270(98),2018-08-29T12:39:01Z,shush,now it's 807k....,0,0
1270(99),2018-08-25T16:43:34Z,Hriday Katti,Two Brahmins And A Singh 800K bro,0,0
1270(100),2018-08-24T02:30:31Z,Kana Zhao,719k now,0,0
1270(101),2018-08-18T13:53:40Z,Riz,800k,0,0
1270(102),2018-08-18T03:48:22Z,SANDEEP GOPINATH,NOW ITS 771k,0,0
1270(103),2018-08-16T12:38:22Z,darren pinto,Now it's 769k,0,0
1270(104),2018-08-15T01:28:22Z,Sai Krishna Kundella,765k dammnnn,0,0
1270(105),2018-08-10T06:45:23Z,Joshal Johnson,Two Brahmins And A Singh now its 757k wooow,0,0
1270(106),2018-08-09T13:58:34Z,KING BOGDANOFF,IT'S OVER 9000 !!!!!!,0,0
1270(107),2018-08-06T20:27:18Z,sami al,Two Brahmins And A Singh now they're close to a milion☺,2,0
1270(108),2018-08-02T13:55:45Z,dominic joseph,Currently it's 723k,0,0
1270(109),2018-07-31T16:19:04Z,nam .c,Two Brahmins And A Singh currently its 721K,0,0
1270(110),2018-07-31T12:05:47Z,FAWAZ | فواز,D Kumar  721 juz now,0,0
1270(111),2018-07-31T10:29:58Z,D Kumar,Pes Gamer 720 k today,0,0
1270(112),2018-07-28T17:16:06Z,FAWAZ | فواز,716k🤩,0,0
1270(113),2018-07-24T15:41:11Z,DIVYANSHU RAI,708k👌👍,0,0
1270(114),2018-07-20T11:01:20Z,Sheela Mahendran,It's over 697k🔥,0,0
1270(115),2018-07-19T16:49:42Z,Sophia ? yep that's me,Now they have 695k can you believe that Wow 😲,0,0
1270(116),2018-07-19T13:24:11Z,SREE TECH,"Two Brahmins And A Singh 
please sub my channel and hit the bell icon
Enjoy the videos",0,0
1270(117),2018-07-19T04:17:42Z,Rohit Ravindran,Two Brahmins And A Singh 694k 😵,0,0
1270(118),2018-07-13T07:58:24Z,Shubhampreet Singh,Two Brahmins And A Singh 671K now,2,0
1270(119),2018-07-13T07:18:59Z,Pradyumna Ramachandra,670k😂😂,0,0
1270(120),2018-07-12T09:23:04Z,Parthita Chattopadhyay,664k,0,0
1270(121),2018-07-11T19:56:46Z,syed fathima,Now it is 663k,0,0
1270(122),2018-07-09T21:30:43Z,Fatma Sahla,Two Brahmins And A Singh 659k,0,0
1270(123),2018-07-02T02:46:27Z,Tobin Saneesh,no way now they have 652k,0,0
1270(124),2018-06-23T09:20:58Z,Krithikha Balamurugan,645 K,0,0
1270(125),2018-06-11T18:28:17Z,Samarth Rajapurohit,Now it's 632k,0,0
1270(126),2018-05-29T05:06:24Z,Shraddha Singh,Now it is 616k,0,0
1270(127),2018-05-28T16:31:25Z,Ashwath Byju,616k!!,0,0
1270(128),2018-05-26T18:26:28Z,Shibha Alam,614k and counting...,0,0
1270(129),2018-05-20T18:47:33Z,Sraochittela Rao,"Now,it's604k",0,0
1270(130),2018-05-20T10:20:05Z,Rakshitha S,One gazillion now,0,0
1270(131),2018-05-19T18:55:50Z,Abdul Baseer,its 1 trillion now,0,0
1270(132),2018-05-19T14:12:50Z,Kundan Kumar,It's one million now,1,0
1270(133),2018-05-06T03:32:44Z,Mahidhar,Now its 565k,0,0
1270(134),2018-04-30T22:30:38Z,Lucky Lubis,now its 555M :D your prophecy is true XD,0,0
1270(135),2018-04-28T07:14:14Z,Prajwal kannadiga,Now it's 1.4M,0,0
1270(136),2018-04-27T02:49:07Z,Lakshya Dokania,Now it 537k,0,0
1270(137),2018-04-16T11:53:11Z,clara sunomone,Two Brahmins And A Singh now 1 billion,0,0
1270(138),2018-04-15T08:57:07Z,4ltrz,"526,740 subs OMG!!",0,0
1270(139),2018-04-10T13:40:23Z,Varun Gayakawada,520k now,0,0
1270(140),2018-04-08T14:39:11Z,prathyush prem,"Two Brahmins And A Singh  This is the 100th reply
They have 518k subs now",0,0
1270(141),2018-04-03T12:40:10Z,Pradyumna Ramachandra,503k😉,0,0
1270(142),2018-04-02T09:15:41Z,I am Indian,Two Brahmins And A Singh Its 498k bro,0,0
1270(143),2018-04-02T04:26:01Z,Jvp laster,Now 498k,0,0
1270(144),2018-03-26T05:19:31Z,RiYa BiEbS,Two Brahmins And A Singh 488k now,0,0
1270(145),2018-03-25T08:44:03Z,Vivian Leo,It's 486K now😂😂,0,0
1270(146),2018-03-23T15:29:11Z,Shazil Mohammed KP,Two Brahmins And A Singh 480k now!,1,0
1270(147),2018-03-23T11:05:04Z,Nikita Rawat,478 now lmao,0,0
1270(148),2018-03-19T10:47:42Z,Sudharsan,Two Brahmins And A Singh now it is 466k,0,0
1270(149),2018-03-15T09:37:12Z,Thomas Thetankengine,459k...literally 1k subs a day.,0,0
1270(150),2018-03-12T10:09:17Z,Ranjit C,Two Brahmins And A Singh 455k,0,0
1270(151),2018-03-10T12:35:37Z,Narasimhan S Manthri,450k now,0,0
1270(152),2018-03-09T16:17:00Z,Anamitra Singha,449K now,0,0
1270(153),2018-03-06T14:35:18Z,Ujwal 9000,TONY VAZ i,0,0
1270(154),2018-03-05T07:48:27Z,Mind Freak,"Just adding to the chain, it's 438K now",0,0
1270(155),2018-03-02T12:36:46Z,Shruti Jeyaram,423k!!!,0,0
1270(156),2018-03-01T07:47:43Z,Aarna Joshi,But now they have 400k + subs,0,0
1270(157),2018-02-27T08:10:42Z,Aryan,its 411K now luk at the comments they show the history of jordindian,0,0
1270(158),2018-02-24T08:13:38Z,indu,Now it's 408k,0,0
1270(159),2018-02-19T19:36:31Z,yash singh,Now 403 k,0,0
1270(160),2018-02-12T11:29:04Z,MIHIR CHATTERJEE,Two Brahmins And A Singh 363k,0,0
1270(161),2018-02-11T06:35:15Z,Zakariya Yaseen,Its over 400k now,0,0
1270(162),2018-02-10T12:29:51Z,Sanath 7,393 k,0,0
1270(163),2018-02-03T15:04:41Z,Basshunter DotA,361k 😂😂,0,0
1270(164),2018-01-02T08:59:05Z,0xRif,50million now haha,1,0
1270(165),2017-12-27T13:39:02Z,Bhargav M,Two Brahmins And A Singh now 313 k subscribers,0,0
1270(166),2017-12-25T15:45:20Z,Amjad Noorani,Two Brahmins And A Singh 310 K now,0,0
1270(167),2017-12-23T10:48:33Z,Michael D,307K now..,0,0
1270(168),2017-12-19T15:52:55Z,Neutra,302k now OMG 800 to 302k only in months amazing,1,0
1270(169),2017-12-19T15:51:24Z,Neutra,OMG type in 1comment and get back 70 comments 😂,0,0
1270(170),2017-12-17T18:24:48Z,BLNK.,"298k in just 1 day , WOWWW",0,0
1270(171),2017-12-16T16:28:51Z,Don't judge me by my name.,"Two Brahmins And A Singh  285k  subs now, lol",0,0
1270(172),2017-12-10T13:57:59Z,BLNK.,"9 months ago there were 863 subs now 281K , Anything can happen .",0,0
1270(173),2017-12-05T12:40:35Z,Gamer,278K now,0,0
1270(174),2017-11-18T11:13:23Z,PAVAN KUMAR,267k,0,0
1270(175),2017-11-11T16:25:35Z,GIRISH NC,Now  approx 270k,0,0
1270(176),2017-11-11T14:16:03Z,KRTHK 2,Two Brahmins And A Singh 261K bro,0,0
1270(177),2017-11-05T03:37:21Z,ToTheMoonNow,going to be 300k soon brah,0,0
1270(178),2017-11-02T18:27:56Z,Ram,251k now 😂😂,0,0
1270(179),2017-10-30T13:00:20Z,Aben .101,EthaN K  240000 now,0,0
1270(180),2017-10-23T16:00:28Z,MaLT,Now it is  233.471k to be more precise...,0,0
1270(181),2017-10-22T08:13:37Z,Siddarth Sathyamoorthy,All In One channel they get an average if 4k subs everyday and that's insane af,0,0
1270(182),2017-10-22T07:51:55Z,All In One channel,Jayaraman Sivasubramaniam 230 XD,0,0
1270(183),2017-10-22T07:43:34Z,Jayaraman Sivasubramaniam,All In One channel bro what are you sayin its 228k😂😂,0,0
1270(184),2017-10-19T20:18:18Z,All In One channel,Two Brahmins And A Singh 224k 😂😂😂,0,0
1270(185),2017-10-17T12:48:04Z,Kannappan Palani,Open your eyes and see,0,0
1270(186),2017-10-15T16:29:25Z,Siddarth Sathyamoorthy,219 k now,0,0
1270(187),2017-10-14T08:04:48Z,Shalu Nandini,Now it's 215...,1,0
1270(188),2017-10-12T20:02:34Z,MaLT,"It ""was"" 209k.. Please troll down.. The number is  increasing incredibly..",0,0
1270(189),2017-10-11T12:41:45Z,ETERNALeffect,U r all wrong they have 208k,0,0
1270(190),2017-10-09T18:45:27Z,Aum Patnaik,huh 207k <3,0,0
1270(191),2017-10-07T08:02:45Z,Souvik Pal,204k,0,0
1270(192),2017-10-05T12:57:52Z,Galaxy,202k,0,0
1270(193),2017-10-03T13:38:56Z,Dishank Hanwate,200k bro now,0,0
1270(194),2017-09-29T17:26:58Z,yashas_rv,196.5k,0,0
1270(195),2017-09-27T15:08:46Z,Crazy pals,Two Brahmins and a Singh 194k!,0,0
1270(196),2017-09-20T16:52:41Z,Tejas,Now it's over 186k subscribers,0,0
1270(197),2017-09-14T06:32:03Z,Ricky Sen,Two Brahmins and a Singh Just look at the difference from 863 subs 7 months back to 170k and growing 1k every week today!,1,0
1270(198),2017-09-11T01:57:30Z,Aashish Avinash,It is 163k now,2,0
1270(199),2017-09-08T12:18:48Z,Ricky Sen,Fuaad vellakat make that 152 k and counting brother,2,0
1270(200),2017-08-21T18:19:16Z,Fuaad vellakat,136k and counting <3,1,0
1270(201),2017-08-15T15:27:47Z,Ktm Duke,Now 401k,1,0
1270(202),2017-08-12T15:37:46Z,Mr S.B,RaphGaming RaphaelVic 128 K❤,5,0
1270(203),2017-08-08T04:54:41Z,rxd,Now 121k,1,0
1270(204),2017-08-04T12:33:16Z,Mohit Rai,now 117k,1,0
1270(205),2017-08-02T10:11:49Z,VIBE OF NATURE,Albab Jigar Andrabi now 113K😁,0,0
1270(206),2017-08-01T17:57:53Z,Albab Jigar Andrabi,Beat Shift 112k now😂,0,0
1270(207),2017-08-01T03:38:12Z,Blue Thunder,Beat Shift 110k,0,0
1270(208),2017-07-30T20:58:07Z,Uzma Sohail,107K now!,2,0
1270(209),2017-07-30T04:52:12Z,vijay pb,105k nw,1,0
1270(210),2017-07-29T02:43:03Z,091 T S Sebi,Now it is 102k subs,0,0
1270(211),2017-07-27T19:36:27Z,Vishal Ekka,Beat Shift crossed 100k,0,0
1270(212),2017-07-24T09:51:37Z,Mumin,95k as of now :P,2,0
1270(213),2017-07-20T07:05:31Z,Waleed Shafqat,Asahina now 91k. Next year they will be 200k,3,0
1270(214),2017-07-12T13:18:47Z,Zam Zulhilmi,85k and still counting,6,0
1270(215),2017-07-11T12:43:48Z,Ebrahim Udaipurwala,Beat Shift now it is 84k,5,0
1270(216),2017-07-09T18:48:50Z,Mohamz,Beat Shift you mean 82K,1,0
1270(217),2017-07-09T12:22:25Z,Ijlal A,"82 k now, that means 2k more from yesterday... 😊",1,0
1270(218),2017-07-08T09:32:55Z,GRACEFUL ARMY,Beat Shift now they have 80k subs,5,0
1270(219),2017-07-07T12:32:29Z,Alveer Singh,Now 79k,2,0
1270(220),2017-07-06T10:41:39Z,Shikha Dubey,Beat Shift 78k now boss!!,5,0
1270(221),2017-07-03T17:19:09Z,Manasa .R,ImMoses Natus Vincere and 74k now ✌🏻,0,0
1270(222),2017-07-01T10:34:21Z,kimumare,ur words have came true,3,0
1270(223),2017-06-26T02:04:49Z,Vanlalhriati Chawngthu,68k now,1,0
1270(224),2017-06-25T13:00:39Z,Afsal Khan,Not now.,0,0
1270(225),2017-06-24T17:45:23Z,Vinujan Shantharupan,Beat Shift THEY ARE AT 67K NOW,1,0
1270(226),2017-06-17T12:17:07Z,myo min htwe,TONY VAZ,0,0
1270(227),2017-06-08T16:00:27Z,ANTONY VASANTH . A,watch my bottle flip video on my channel,0,0
1270(228),2017-06-07T10:48:06Z,WOOBA,Beat Shift 53k in 3 months....wow.....good content right here,11,0
1270(229),2017-06-06T22:42:44Z,All MIGHT,Beat Shift Now it 53k man,4,0
1270(230),2017-06-05T17:53:57Z,Girix D,now it's more than 52k,4,0
1270(231),2017-06-05T08:51:55Z,Dhruv Singh,Vishal Decent 51 k,6,0
1270(232),2017-06-03T11:20:20Z,Vishal Decent,JATT TECHNICAL • 49k,4,0
1270(233),2017-05-30T04:34:38Z,Aditya,41k,5,0
1270(234),2017-05-24T15:04:20Z,NAWAB GAMING,Beat Shift bro now it has 48k,12,0
1270(235),2017-05-19T14:03:36Z,Piyush Asnani,Beat Shift now it's 32,6,0
1270(236),2017-05-11T10:56:16Z,Muralidharan CT,now its over 26k xD,31,0
1271,2017-02-09T16:47:08Z,Niveda,This is the most hilarious video I&#39;ve watched today 😂,4547,22
1271(1),2021-07-09T22:28:28Z,Iam_ThePhaseKing,@Kavin v1 no one asked loser,0,0
1271(2),2020-08-08T09:08:08Z,shiny ajish,Hahhahahahaaaaaaaa😂😂,1,0
1271(3),2020-07-10T18:14:34Z,Kavin v1,Fuck your day birch,0,0
1271(4),2020-05-21T16:16:56Z,Draw With Me,The most funny one ever ! Mainly the look when he flipped the mug,0,0
1271(5),2019-05-08T21:13:52Z,Ahmed Super,Yh so funny,1,0
1271(6),2019-04-30T09:40:05Z,Vicky,Ya right 😂,0,0
1271(7),2019-04-05T09:03:07Z,Ravichandran Manickam,Yea your right,1,0
1271(8),2019-03-14T09:02:18Z,Neel Velani,Omg its more than hilarious.,2,0
1271(9),2018-09-09T06:12:09Z,Wrecker Playz,Niveda  I agree😂😂,0,0
1271(10),2018-08-11T14:10:05Z,statue of liberty,Like you were  watching videos the whole day trying to find out which one's most hilarious?,0,0
1271(11),2018-07-19T13:23:55Z,SREE TECH,"Niveda 
please sub my channel and hit the bell icon
Enjoy the videos",1,0
1271(12),2018-07-06T07:17:48Z,Engineered Army,Niveda I gave it Comment 800th like 😎😉,0,0
1271(13),2018-05-26T04:06:06Z,Shiva Sudhan,lmao ifkr,1,0
1271(14),2018-04-18T19:48:43Z,Niranjan Sankar,It’s like 40 seconds long XD,0,0
1271(15),2018-03-19T10:47:00Z,Sudharsan,Lol ......thats true indeed,0,0
1271(16),2018-03-10T07:44:36Z,Aditi,Niveda same,0,0
1271(17),2018-03-05T01:49:51Z,Linux Ferrao,Niveda  I know 😂😂😂,0,0
1271(18),2018-02-17T03:45:11Z,Mahesh Jayakumar,And why the fuck did this comment get more than 400 likes for ?,7,0
1271(19),2017-08-19T16:12:39Z,Venkatesh R,Har Prasath go get a life loser,35,0
1271(20),2017-08-09T08:58:01Z,Har Prasath,Niveda fk u my darling,2,0
1271(21),2017-08-07T04:43:45Z,te34567,hmm today?,2,0
1271(22),2017-05-09T09:33:02Z,Hemant Lahale,That Profile Pic Looks Lit!,11,0
1272,2017-01-27T19:04:10Z,Nikhil Aj,you guys are the best !! 😂😂,13,0
